SIMPLE,BITPIX,NAXIS,EXTEND,TEFF,LOGG,RADIUS,MASS,LSTAR,ALPHA,K,DELTA,QBAR,ZHE,HE,SI,MDOT,VINF,DMOM,LOGQ,HOPF_1,HOPF_2,HOPF_3,VROT,OMEGA,VESC,SIGMA_E,MUE,GAMMA,C_SOUND,U_CRIT,R_CRIT,W_CRIT,V_CRIT,DW_CRIT,RHO_CRIT,Z_CRIT,Y_CRIT,V_EIGEN,RHO_WIND,VMICRO,MDOTE-6,LOGMDOT,LOGLSTAR
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.33,10.24,2.0,0.1,7.81,1.0696543e-08,352.88436,106299999999999993331056640.000000,-13.74,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08534,11.72,15.33,309.3,17.69,0.000631,0.8665,271.1,60.88,0.07599,25.0,0.010696543,-7.970756558633326,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,1.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,5.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,10.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,15.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,20.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.45,0.05,0.31,3.474,2.0,0.1,7.81,2.668818e-10,312.8263,2352000000000000033554432.000000,-15.27,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.09232,10.83,13.32,268.8,16.38,2.1e-05,0.8134,218.2,78.48,0.002139,25.0,0.0002668818,-9.573681041907795,5.464638559095033
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,1.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,5.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,10.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,15.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,20.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.563195e-10,385.72669,6338999999999999666552832.000000,-14.86,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07037,14.21,17.08,344.6,21.18,3.8e-05,0.8062,361.7,75.6,0.006833,25.0,0.0006563195,-9.182884692167596,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,1.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,5.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,10.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,15.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,20.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.51,0.2,0.35,173.4,2.0,0.1,7.21,3.5183421e-06,397.92896,35050000000000001386569793536.000000,-11.15,0.7,0.36,3.4,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.07137,14.01,17.72,357.6,20.43,0.2012,0.8674,362.1,76.55,35.5,25.0,3.5183421,-5.453661934941393,5.260071387985075
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,1.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,5.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,10.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,15.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,20.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.15,0.33,25.6,2.0,0.1,7.66,1.7273191e-09,380.23989,14620000000000000109051904.000000,-14.28,1.0,0.42,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06837,14.63,16.88,340.7,21.32,0.000152,0.792,360.0,115.8,0.02922,25.0,0.0017273191,-8.76262742469795,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,1.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,5.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,10.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,15.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,20.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.21,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,25.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,1.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,5.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,10.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,15.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,20.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.15,0.34,96.38,2.0,0.1,7.36,7.8444875e-08,435.41787,760199999999998986840702976.000000,-12.71,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.64,396.4,23.29,0.005114,0.8432,457.5,86.33,1.159,25.0,0.078444875,-7.105435424695596,5.055378331375
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,1.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,5.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,10.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,15.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,20.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.33,90.29,2.0,0.1,7.66,3.9311971e-08,414.23107,322200000000000023907532800.000000,-12.82,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.64,376.1,23.15,0.004191,0.805,431.4,132.2,0.9778,25.0,0.039311971,-7.405475181238043,4.85076872692888
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,1.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,5.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,10.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,15.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,20.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.25,0.3,64.82,2.0,0.1,7.51,1.8178265e-09,460.73284,14729999999999999425380352.000000,-14.07,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.96,423.1,24.16,0.000259,0.8677,506.5,139.8,0.06511,25.0,0.0018178265,-8.740447569787506,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,1.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,5.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,10.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,15.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,20.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.1,0.33,42.13,2.0,0.1,7.36,2.767078e-10,507.34185,2469000000000000048234496.000000,-14.95,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.3,470.3,27.73,2.8e-05,0.8403,646.2,105.5,0.009001,25.0,0.0002767078,-9.557978598541686,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,1.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,5.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,10.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,15.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,20.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.51,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,25.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.932349e-09,343.59019,67090000000000002562719744.000000,-13.91,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08135,12.29,14.9,300.7,18.49,0.000382,0.806,275.5,62.75,0.05058,1.0,0.006932349,-8.159119581422798,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.932349e-09,343.59019,67090000000000002562719744.000000,-13.91,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08135,12.29,14.9,300.7,18.49,0.000382,0.806,275.5,62.75,0.05058,5.0,0.006932349,-8.159119581422798,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.932349e-09,343.59019,67090000000000002562719744.000000,-13.91,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08135,12.29,14.9,300.7,18.49,0.000382,0.806,275.5,62.75,0.05058,10.0,0.006932349,-8.159119581422798,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.932349e-09,343.59019,67090000000000002562719744.000000,-13.91,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08135,12.29,14.9,300.7,18.49,0.000382,0.806,275.5,62.75,0.05058,15.0,0.006932349,-8.159119581422798,5.464638559095033
True,8,0,True,30000.0,3.15,19.9721,20.56,291500.0,0.51,0.05,0.35,10.24,2.0,0.1,7.51,6.932349e-09,343.59019,67090000000000002562719744.000000,-13.91,0.94,0.44,5.26,0.0,0.0,497.3,0.3413,0.6087,0.3702,20.18,-0.08135,12.29,14.9,300.7,18.49,0.000382,0.806,275.5,62.75,0.05058,20.0,0.006932349,-8.159119581422798,5.464638559095033
